IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.199.55,2052,0,false,SIN,Asia Pacific,Singapore,22,0.17
8.219.208.104,8080,0,false,SIN,Asia Pacific,Singapore,24,0.17
8.219.253.18,2083,2083,true,SIN,Asia Pacific,Singapore,135,0.17
8.219.193.97,8880,0,false,SIN,Asia Pacific,Singapore,24,0.17
8.222.199.55,2095,0,false,SIN,Asia Pacific,Singapore,4,0.17
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,115,0.16
47.236.175.53,2095,0,false,SIN,Asia Pacific,Singapore,9,0.16
47.236.6.170,2095,0,false,SIN,Asia Pacific,Singapore,55,0.16
8.219.8.244,8080,0,false,SIN,Asia Pacific,Singapore,15,0.16
47.236.169.202,8880,0,false,SIN,Asia Pacific,Singapore,12,0.16
47.236.12.73,2083,2083,true,CDG,Europe,Paris,287,0.16
47.236.172.247,2052,0,false,SIN,Asia Pacific,Singapore,11,0.16
8.222.190.225,2086,2086,false,SIN,Asia Pacific,Singapore,88,0.16
8.219.239.79,2052,0,false,SIN,Asia Pacific,Singapore,42,0.16
47.236.6.170,2082,0,false,SIN,Asia Pacific,Singapore,28,0.16
47.236.15.73,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.16
8.219.210.214,2052,0,false,SIN,Asia Pacific,Singapore,24,0.16
8.219.110.248,2086,0,false,SIN,Asia Pacific,Singapore,20,0.16
8.219.193.97,2095,0,false,SIN,Asia Pacific,Singapore,8,0.16
8.219.200.178,2082,0,false,SIN,Asia Pacific,Singapore,22,0.16
47.236.6.170,8880,0,false,SIN,Asia Pacific,Singapore,16,0.15
47.236.172.247,2095,0,false,SIN,Asia Pacific,Singapore,10,0.15
8.219.110.41,2095,0,false,SIN,Asia Pacific,Singapore,12,0.15
8.219.13.92,80,0,false,SIN,Asia Pacific,Singapore,1,0.15
8.219.193.97,2082,0,false,SIN,Asia Pacific,Singapore,62,0.15
8.219.110.248,8080,0,false,SIN,Asia Pacific,Singapore,19,0.15
8.219.56.244,2052,0,false,SIN,Asia Pacific,Singapore,4,0.15
8.219.200.178,2086,0,false,SIN,Asia Pacific,Singapore,12,0.15
8.219.54.152,2086,0,false,SIN,Asia Pacific,Singapore,11,0.15
8.212.74.94,443,443,true,HKG,Asia Pacific,Hong Kong,45,0.15
8.219.251.207,2095,0,false,SIN,Asia Pacific,Singapore,5,0.15
47.236.169.202,2052,0,false,SIN,Asia Pacific,Singapore,10,0.15
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,0.15
8.219.77.91,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.14
8.218.136.25,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.14
8.219.199.70,8880,0,false,SIN,Asia Pacific,Singapore,6,0.14
8.222.145.43,8080,0,false,SIN,Asia Pacific,Singapore,41,0.14
8.219.210.214,2095,0,false,SIN,Asia Pacific,Singapore,19,0.14
8.219.193.97,2052,0,false,SIN,Asia Pacific,Singapore,13,0.14
8.219.54.152,2082,0,false,SIN,Asia Pacific,Singapore,10,0.14
47.57.14.118,80,80,false,SJC,North America,San Jose,50,0.14
47.236.6.170,8080,0,false,SIN,Asia Pacific,Singapore,23,0.14
47.57.14.118,443,443,true,SJC,North America,San Jose,61,0.14
8.219.216.234,2082,0,false,SIN,Asia Pacific,Singapore,38,0.14
8.219.251.207,2086,0,false,SIN,Asia Pacific,Singapore,14,0.13
8.222.199.55,8880,0,false,SIN,Asia Pacific,Singapore,7,0.13
47.57.233.126,443,443,true,SJC,North America,San Jose,63,0.13
8.222.199.55,8880,0,false,SIN,Asia Pacific,Singapore,12,0.13
47.236.6.170,2086,0,false,SIN,Asia Pacific,Singapore,67,0.13
47.254.65.110,443,443,true,SJC,North America,San Jose,213,0.13
8.222.156.205,8080,0,false,SIN,Asia Pacific,Singapore,8,0.13
47.236.172.247,8080,0,false,SIN,Asia Pacific,Singapore,18,0.13
8.219.216.234,2095,0,false,SIN,Asia Pacific,Singapore,13,0.13
8.222.156.205,2095,0,false,SIN,Asia Pacific,Singapore,10,0.13
8.219.143.124,8080,0,false,SIN,Asia Pacific,Singapore,20,0.13
47.236.169.202,2095,0,false,SIN,Asia Pacific,Singapore,22,0.13
8.219.56.244,2082,0,false,SIN,Asia Pacific,Singapore,12,0.13
8.219.123.11,2082,0,false,SIN,Asia Pacific,Singapore,12,0.13
8.222.145.43,2087,0,true,SIN,Asia Pacific,Singapore,60,0.13
8.219.193.97,2082,0,false,SIN,Asia Pacific,Singapore,37,0.13
47.236.175.53,2082,0,false,SIN,Asia Pacific,Singapore,10,0.12
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.12
8.218.136.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,0.12
47.74.33.83,2096,2096,true,NRT,Asia Pacific,Tokyo,205,0.12
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,92,0.12
47.243.52.190,80,0,false,HKG,Asia Pacific,Hong Kong,55,0.12
47.236.97.90,8880,8880,false,CDG,Europe,Paris,190,0.12
8.219.110.41,2082,0,false,SIN,Asia Pacific,Singapore,11,0.12
8.222.171.236,8080,0,false,SIN,Asia Pacific,Singapore,12,0.12
8.222.145.43,8880,0,false,SIN,Asia Pacific,Singapore,12,0.12
8.219.51.227,2095,0,false,SIN,Asia Pacific,Singapore,6,0.12
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,122,0.12
8.219.249.148,2096,2096,true,SIN,Asia Pacific,Singapore,151,0.12
8.222.145.43,2052,0,false,SIN,Asia Pacific,Singapore,19,0.11
8.219.56.244,2095,0,false,SIN,Asia Pacific,Singapore,19,0.11
47.236.12.73,80,80,false,SIN,Asia Pacific,Singapore,32,0.11
8.219.239.79,8880,0,false,SIN,Asia Pacific,Singapore,12,0.11
8.222.199.55,2087,0,true,SIN,Asia Pacific,Singapore,53,0.11
8.219.110.41,2086,0,false,SIN,Asia Pacific,Singapore,16,0.11
8.219.8.244,2086,0,false,SIN,Asia Pacific,Singapore,9,0.11
8.219.51.227,2086,0,false,SIN,Asia Pacific,Singapore,16,0.11
8.219.56.244,2086,0,false,SIN,Asia Pacific,Singapore,7,0.11
8.219.200.178,8080,0,false,SIN,Asia Pacific,Singapore,25,0.11
8.219.8.244,2052,0,false,SIN,Asia Pacific,Singapore,14,0.10
8.219.153.253,8080,0,false,SIN,Asia Pacific,Singapore,30,0.10
8.219.251.207,8880,0,false,SIN,Asia Pacific,Singapore,34,0.10
47.57.233.126,80,80,false,SJC,North America,San Jose,35,0.10
8.219.8.244,8880,0,false,SIN,Asia Pacific,Singapore,22,0.10
8.219.208.104,8880,0,false,SIN,Asia Pacific,Singapore,9,0.10
8.219.251.207,8080,0,false,SIN,Asia Pacific,Singapore,11,0.10
8.219.210.214,2095,0,false,SIN,Asia Pacific,Singapore,5,0.10
47.236.175.53,2086,0,false,SIN,Asia Pacific,Singapore,13,0.10
8.219.110.248,2082,0,false,SIN,Asia Pacific,Singapore,12,0.10
8.219.210.214,8080,0,false,SIN,Asia Pacific,Singapore,17,0.10
8.219.56.244,8880,0,false,SIN,Asia Pacific,Singapore,3,0.10
47.236.120.9,8880,0,false,SIN,Asia Pacific,Singapore,15,0.10
8.219.216.234,2086,0,false,SIN,Asia Pacific,Singapore,13,0.10
47.236.198.218,8880,0,false,SIN,Asia Pacific,Singapore,35,0.10
47.236.198.218,8080,0,false,SIN,Asia Pacific,Singapore,17,0.09
47.236.164.65,2086,0,false,SIN,Asia Pacific,Singapore,13,0.09
47.236.120.9,8080,0,false,SIN,Asia Pacific,Singapore,14,0.09
47.236.164.65,8080,0,false,SIN,Asia Pacific,Singapore,10,0.09
8.219.54.152,8880,0,false,SIN,Asia Pacific,Singapore,15,0.09
8.219.56.244,2095,0,false,SIN,Asia Pacific,Singapore,2,0.09
8.219.208.104,8880,0,false,SIN,Asia Pacific,Singapore,12,0.09
8.219.153.253,2095,0,false,SIN,Asia Pacific,Singapore,15,0.09
8.222.145.43,2096,0,true,SIN,Asia Pacific,Singapore,14,0.09
8.219.123.11,2095,0,false,SIN,Asia Pacific,Singapore,58,0.09
8.219.200.178,2086,0,false,SIN,Asia Pacific,Singapore,37,0.09
8.219.13.92,80,0,false,SIN,Asia Pacific,Singapore,57,0.09
47.236.164.65,2052,0,false,SIN,Asia Pacific,Singapore,10,0.09
8.219.216.234,8880,0,false,SIN,Asia Pacific,Singapore,14,0.09
8.217.3.165,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.08
8.219.251.207,8080,0,false,SIN,Asia Pacific,Singapore,14,0.08
8.219.8.244,2095,0,false,SIN,Asia Pacific,Singapore,29,0.08
8.219.210.214,2082,0,false,SIN,Asia Pacific,Singapore,23,0.08
8.222.156.205,2052,0,false,SIN,Asia Pacific,Singapore,16,0.08
8.219.123.11,8080,0,false,SIN,Asia Pacific,Singapore,18,0.08
47.243.179.249,2052,0,false,HKG,Asia Pacific,Hong Kong,45,0.08
8.219.143.124,2095,0,false,SIN,Asia Pacific,Singapore,12,0.08
47.243.179.249,2082,0,false,HKG,Asia Pacific,Hong Kong,40,0.08
47.88.27.64,80,0,false,SJC,North America,San Jose,171,0.08
8.219.210.214,2086,0,false,SIN,Asia Pacific,Singapore,38,0.08
47.236.172.247,2095,0,false,SIN,Asia Pacific,Singapore,9,0.08
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.08
8.217.3.165,80,0,false,HKG,Asia Pacific,Hong Kong,47,0.08
8.219.239.79,2082,0,false,SIN,Asia Pacific,Singapore,24,0.08
198.11.169.77,8080,0,false,SJC,North America,San Jose,176,0.08
8.219.239.79,2095,0,false,SIN,Asia Pacific,Singapore,14,0.08
8.219.210.214,8080,0,false,SIN,Asia Pacific,Singapore,5,0.08
47.254.82.159,80,0,false,SJC,North America,San Jose,209,0.08
47.243.179.249,8880,0,false,HKG,Asia Pacific,Hong Kong,39,0.08
47.236.99.59,2082,0,false,SIN,Asia Pacific,Singapore,15,0.08
8.219.251.207,2082,0,false,SIN,Asia Pacific,Singapore,6,0.07
8.219.199.70,2086,0,false,SIN,Asia Pacific,Singapore,11,0.07
47.243.179.249,2095,0,false,HKG,Asia Pacific,Hong Kong,49,0.07
47.236.198.218,2086,0,false,SIN,Asia Pacific,Singapore,5,0.07
47.245.118.197,8443,8443,true,SIN,Asia Pacific,Singapore,42,0.07
47.88.27.64,80,0,false,SJC,North America,San Jose,207,0.07
8.219.200.178,8880,0,false,SIN,Asia Pacific,Singapore,27,0.07
47.74.53.112,80,0,false,NRT,Asia Pacific,Tokyo,76,0.07
47.74.32.30,80,0,false,NRT,Asia Pacific,Tokyo,82,0.07
47.245.37.56,80,0,false,NRT,Asia Pacific,Tokyo,76,0.07
47.236.99.59,2086,0,false,SIN,Asia Pacific,Singapore,29,0.07
8.219.216.234,2095,0,false,SIN,Asia Pacific,Singapore,14,0.07
8.219.110.248,2095,0,false,SIN,Asia Pacific,Singapore,19,0.07
8.219.199.70,8880,0,false,SIN,Asia Pacific,Singapore,26,0.07
8.219.216.234,80,0,false,SIN,Asia Pacific,Singapore,15,0.07
47.74.6.157,80,0,false,NRT,Asia Pacific,Tokyo,76,0.07
8.219.251.207,2095,0,false,SIN,Asia Pacific,Singapore,6,0.07
47.236.175.53,80,0,false,SIN,Asia Pacific,Singapore,16,0.07
8.219.216.234,2052,0,false,SIN,Asia Pacific,Singapore,10,0.07
47.245.31.153,80,0,false,NRT,Asia Pacific,Tokyo,75,0.07
47.236.164.65,80,0,false,SIN,Asia Pacific,Singapore,23,0.07
8.219.199.70,80,0,false,SIN,Asia Pacific,Singapore,53,0.07
47.236.6.170,2095,0,false,SIN,Asia Pacific,Singapore,20,0.07
47.243.179.249,8080,0,false,HKG,Asia Pacific,Hong Kong,39,0.07
47.245.12.189,80,0,false,NRT,Asia Pacific,Tokyo,82,0.07
8.219.193.97,8880,0,false,SIN,Asia Pacific,Singapore,18,0.06
8.219.239.79,80,0,false,SIN,Asia Pacific,Singapore,18,0.06
47.245.52.197,80,0,false,NRT,Asia Pacific,Tokyo,88,0.06
47.91.31.134,80,0,false,NRT,Asia Pacific,Tokyo,73,0.06
47.236.99.59,2052,0,false,SIN,Asia Pacific,Singapore,19,0.06
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,34,0.06
47.245.59.167,80,0,false,NRT,Asia Pacific,Tokyo,91,0.06
47.74.54.182,80,0,false,NRT,Asia Pacific,Tokyo,70,0.06
47.74.32.30,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
47.74.43.143,80,0,false,NRT,Asia Pacific,Tokyo,68,0.06
47.254.82.159,80,0,false,SJC,North America,San Jose,205,0.06
8.222.156.205,2082,0,false,SIN,Asia Pacific,Singapore,15,0.06
47.236.164.65,80,0,false,SIN,Asia Pacific,Singapore,25,0.06
8.219.200.178,8880,0,false,SIN,Asia Pacific,Singapore,12,0.06
47.245.39.116,80,0,false,NRT,Asia Pacific,Tokyo,81,0.06
47.236.169.202,80,0,false,SIN,Asia Pacific,Singapore,31,0.06
47.74.53.112,80,0,false,NRT,Asia Pacific,Tokyo,74,0.06
47.245.55.202,80,0,false,NRT,Asia Pacific,Tokyo,78,0.06
8.219.200.178,80,0,false,SIN,Asia Pacific,Singapore,9,0.06
47.74.54.182,80,0,false,NRT,Asia Pacific,Tokyo,78,0.06
47.245.52.197,80,0,false,NRT,Asia Pacific,Tokyo,92,0.06
8.219.51.227,80,0,false,SIN,Asia Pacific,Singapore,9,0.06
47.236.99.59,2095,0,false,SIN,Asia Pacific,Singapore,68,0.06
47.74.6.55,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
47.236.6.170,8880,0,false,SIN,Asia Pacific,Singapore,44,0.06
8.222.199.55,80,0,false,SIN,Asia Pacific,Singapore,13,0.06
8.222.171.236,80,0,false,SIN,Asia Pacific,Singapore,24,0.06
47.236.99.59,8080,0,false,SIN,Asia Pacific,Singapore,26,0.06
47.74.6.157,80,0,false,NRT,Asia Pacific,Tokyo,81,0.06
161.117.250.139,80,0,false,SIN,Asia Pacific,Singapore,1,0.06
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,0.06
8.219.251.207,80,0,false,SIN,Asia Pacific,Singapore,16,0.06
8.219.56.244,8080,0,false,SIN,Asia Pacific,Singapore,7,0.06
47.74.43.143,80,0,false,NRT,Asia Pacific,Tokyo,70,0.06
8.219.210.214,80,0,false,SIN,Asia Pacific,Singapore,18,0.06
8.219.54.152,80,0,false,SIN,Asia Pacific,Singapore,13,0.06
47.245.37.56,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
8.219.208.104,2086,0,false,SIN,Asia Pacific,Singapore,12,0.06
8.219.171.6,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.06
8.219.102.123,2086,0,false,SIN,Asia Pacific,Singapore,7,0.06
47.236.6.170,80,0,false,SIN,Asia Pacific,Singapore,32,0.06
8.219.200.178,2052,0,false,SIN,Asia Pacific,Singapore,10,0.06
8.219.193.97,80,0,false,SIN,Asia Pacific,Singapore,15,0.06
8.219.8.244,80,0,false,SIN,Asia Pacific,Singapore,3,0.06
8.219.208.104,80,0,false,SIN,Asia Pacific,Singapore,16,0.06
8.219.210.214,80,0,false,SIN,Asia Pacific,Singapore,20,0.06
8.219.208.104,80,0,false,SIN,Asia Pacific,Singapore,12,0.06
47.91.22.66,80,0,false,NRT,Asia Pacific,Tokyo,74,0.06
47.245.59.167,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
8.219.8.244,80,0,false,SIN,Asia Pacific,Singapore,7,0.06
8.219.199.70,80,0,false,SIN,Asia Pacific,Singapore,17,0.06
8.222.212.255,8880,0,false,SIN,Asia Pacific,Singapore,3,0.06
8.219.239.79,2082,0,false,SIN,Asia Pacific,Singapore,13,0.06
8.219.251.207,80,0,false,SIN,Asia Pacific,Singapore,75,0.06
47.236.169.202,2083,0,true,SIN,Asia Pacific,Singapore,89,0.06
8.222.212.255,80,0,false,SIN,Asia Pacific,Singapore,4,0.06
47.236.169.202,2053,0,true,SIN,Asia Pacific,Singapore,87,0.06
47.245.39.116,80,0,false,NRT,Asia Pacific,Tokyo,79,0.06
47.236.175.53,2053,0,true,SIN,Asia Pacific,Singapore,39,0.06
8.219.56.244,80,0,false,SIN,Asia Pacific,Singapore,7,0.06
47.236.120.9,80,0,false,SIN,Asia Pacific,Singapore,16,0.06
8.219.110.248,80,0,false,SIN,Asia Pacific,Singapore,55,0.05
47.74.43.143,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.236.164.65,2087,0,true,SIN,Asia Pacific,Singapore,56,0.05
47.245.14.74,80,0,false,NRT,Asia Pacific,Tokyo,105,0.05
47.236.172.247,80,0,false,SIN,Asia Pacific,Singapore,10,0.05
47.236.172.247,8443,0,true,SIN,Asia Pacific,Singapore,62,0.05
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.6.55,80,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.43.143,2082,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.245.37.56,2052,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.74.54.182,2095,0,false,NRT,Asia Pacific,Tokyo,71,0.05
8.219.123.11,2086,0,false,SIN,Asia Pacific,Singapore,10,0.05
47.74.32.30,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.6.55,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.74.43.143,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
8.219.239.79,8080,0,false,SIN,Asia Pacific,Singapore,17,0.05
47.74.32.30,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.74.32.30,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.236.28.170,2052,0,false,SIN,Asia Pacific,Singapore,12,0.05
47.74.32.30,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.245.14.74,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
8.219.239.79,80,0,false,SIN,Asia Pacific,Singapore,6,0.05
47.245.98.118,80,0,false,SIN,Asia Pacific,Singapore,17,0.05
47.236.169.202,2096,0,true,SIN,Asia Pacific,Singapore,114,0.05
8.219.216.234,8880,0,false,SIN,Asia Pacific,Singapore,14,0.05
47.74.53.112,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.05
8.219.51.227,2082,0,false,SIN,Asia Pacific,Singapore,3,0.05
47.74.53.112,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.05
47.245.14.74,2086,0,false,NRT,Asia Pacific,Tokyo,85,0.05
47.245.37.56,2086,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.32.30,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.54.182,8880,0,false,NRT,Asia Pacific,Tokyo,87,0.05
47.245.59.167,2082,0,false,NRT,Asia Pacific,Tokyo,72,0.05
8.219.54.152,80,0,false,SIN,Asia Pacific,Singapore,18,0.05
47.74.6.55,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.52.197,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.6.55,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.05
8.219.153.253,80,0,false,SIN,Asia Pacific,Singapore,12,0.05
47.91.22.66,2082,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.54.182,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.236.172.247,2087,0,true,SIN,Asia Pacific,Singapore,104,0.05
47.74.6.157,2082,0,false,NRT,Asia Pacific,Tokyo,103,0.05
47.74.43.143,2086,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.31.153,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.55.202,2086,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.39.116,2086,0,false,NRT,Asia Pacific,Tokyo,110,0.05
47.245.52.197,8080,0,false,NRT,Asia Pacific,Tokyo,84,0.05
47.74.53.112,2095,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.14.74,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.91.31.134,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.236.164.65,2053,0,true,SIN,Asia Pacific,Singapore,125,0.05
47.245.39.116,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.6.55,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.52.197,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.37.56,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.6.157,2052,0,false,NRT,Asia Pacific,Tokyo,102,0.05
47.245.37.56,8880,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.74.6.55,8880,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.6.55,2082,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.32.30,2052,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.74.54.182,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.91.22.66,8880,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.74.53.112,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.74.43.143,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.12.189,8880,0,false,NRT,Asia Pacific,Tokyo,84,0.05
47.245.55.202,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.53.112,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.6.157,8080,0,false,NRT,Asia Pacific,Tokyo,90,0.05
47.245.55.202,2082,0,false,NRT,Asia Pacific,Tokyo,86,0.05
47.236.175.53,2096,0,true,SIN,Asia Pacific,Singapore,48,0.05
47.74.43.143,2095,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.74.54.182,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.91.31.134,2086,0,false,NRT,Asia Pacific,Tokyo,84,0.05
47.245.14.74,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.245.59.167,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.91.31.134,8880,0,false,NRT,Asia Pacific,Tokyo,73,0.05
8.219.193.97,80,0,false,SIN,Asia Pacific,Singapore,33,0.05
47.74.6.157,2095,0,false,NRT,Asia Pacific,Tokyo,91,0.05
47.74.53.112,8080,0,false,NRT,Asia Pacific,Tokyo,81,0.05
8.219.123.244,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.05
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,90,0.05
47.91.31.134,2086,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.39.116,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.91.22.66,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.05
47.245.59.167,2095,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.43.143,2082,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.245.52.197,2086,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.39.116,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.55.202,2086,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.74.53.112,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.6.55,2086,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.39.116,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.39.116,8080,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.245.37.56,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.32.30,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.53.112,2082,0,false,NRT,Asia Pacific,Tokyo,83,0.05
47.245.55.202,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.6.157,2052,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.245.39.116,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.91.31.134,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.54.182,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.52.197,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.05
47.245.59.167,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.53.112,2082,0,false,NRT,Asia Pacific,Tokyo,71,0.05
8.219.143.124,2082,0,false,SIN,Asia Pacific,Singapore,17,0.05
47.236.175.53,80,0,false,SIN,Asia Pacific,Singapore,49,0.05
47.243.179.249,443,0,true,HKG,Asia Pacific,Hong Kong,97,0.05
47.245.52.197,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.05
47.245.31.153,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.05
8.219.199.70,8080,0,false,SIN,Asia Pacific,Singapore,14,0.05
47.91.22.66,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.6.157,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.43.143,8880,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.52.197,8880,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.245.12.189,2052,0,false,NRT,Asia Pacific,Tokyo,83,0.05
47.245.52.197,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.32.30,8080,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.74.6.157,2086,0,false,NRT,Asia Pacific,Tokyo,83,0.05
47.245.37.56,8880,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.43.143,8080,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.245.39.116,2082,0,false,NRT,Asia Pacific,Tokyo,91,0.05
47.245.12.189,2086,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.74.6.157,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.05
47.245.59.167,2052,0,false,NRT,Asia Pacific,Tokyo,97,0.05
47.74.32.30,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.37.56,2095,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.74.32.30,2082,0,false,NRT,Asia Pacific,Tokyo,71,0.05
8.219.153.253,2086,0,false,SIN,Asia Pacific,Singapore,18,0.05
47.245.59.167,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.54.182,2082,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.245.59.167,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.05
47.245.12.189,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.236.198.218,2096,0,true,SIN,Asia Pacific,Singapore,96,0.05
47.245.55.202,2082,0,false,NRT,Asia Pacific,Tokyo,104,0.05
47.245.37.56,2095,0,false,NRT,Asia Pacific,Tokyo,70,0.05
47.74.54.182,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.245.12.189,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.59.167,2086,0,false,NRT,Asia Pacific,Tokyo,126,0.05
47.245.52.197,2086,0,false,NRT,Asia Pacific,Tokyo,98,0.05
47.245.59.167,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.6.55,2086,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.245.52.197,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.05
47.91.22.66,2052,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.245.39.116,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.55,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.05
