IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.160.86,2095,2095,false,NRT,Asia Pacific,Tokyo,73,7.06
155.248.167.70,2082,2082,false,NRT,Asia Pacific,Tokyo,74,7.06
138.3.215.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,7.05
168.138.205.38,8443,8443,true,NRT,Asia Pacific,Tokyo,81,7.05
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,172,7.03
158.101.154.70,2087,2087,true,NRT,Asia Pacific,Tokyo,73,7.03
144.24.173.250,2053,443,true,FRA,Europe,Frankfurt,199,7.03
141.147.186.210,8080,8080,false,NRT,Asia Pacific,Tokyo,75,7.03
141.147.182.70,2083,2083,true,NRT,Asia Pacific,Tokyo,142,7.02
138.3.216.67,8880,8880,false,NRT,Asia Pacific,Tokyo,70,7.01
138.2.14.248,2082,2082,false,HKG,Asia Pacific,Hong Kong,152,7.01
138.3.212.226,2096,2096,true,NRT,Asia Pacific,Tokyo,84,7.00
158.101.154.70,2053,2053,true,NRT,Asia Pacific,Tokyo,131,6.99
158.101.139.42,2087,2087,true,NRT,Asia Pacific,Tokyo,168,6.99
164.152.26.70,2086,443,true,ORD,North America,Chicago,213,6.99
158.101.147.4,80,80,false,NRT,Asia Pacific,Tokyo,76,6.98
141.145.205.115,8443,8443,true,CDG,Europe,Paris,174,6.97
141.147.174.7,2096,2096,true,NRT,Asia Pacific,Tokyo,101,6.97
138.3.217.39,2096,2096,true,NRT,Asia Pacific,Tokyo,128,6.96
132.145.123.238,2083,2083,true,NRT,Asia Pacific,Tokyo,69,6.95
150.230.212.213,2083,2083,true,NRT,Asia Pacific,Tokyo,100,6.95
141.147.167.40,8443,8443,true,NRT,Asia Pacific,Tokyo,141,6.95
158.101.140.154,8443,8443,true,NRT,Asia Pacific,Tokyo,117,6.95
141.147.164.54,2053,2053,true,NRT,Asia Pacific,Tokyo,113,6.95
138.2.20.230,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.94
141.147.178.202,2095,2095,false,NRT,Asia Pacific,Tokyo,73,6.93
158.101.133.129,2086,2086,false,NRT,Asia Pacific,Tokyo,72,6.93
138.2.7.72,8443,8443,true,NRT,Asia Pacific,Tokyo,76,6.91
141.147.160.221,2096,2096,true,NRT,Asia Pacific,Tokyo,142,6.91
150.230.197.156,2053,2053,true,NRT,Asia Pacific,Tokyo,137,6.90
150.230.216.117,8443,8443,true,NRT,Asia Pacific,Tokyo,126,6.90
143.47.240.9,443,443,true,FRA,Europe,Frankfurt,179,6.89
168.138.202.145,2096,2096,true,NRT,Asia Pacific,Tokyo,79,6.89
141.147.160.221,2083,2083,true,NRT,Asia Pacific,Tokyo,149,6.89
143.47.245.178,443,443,true,FRA,Europe,Frankfurt,250,6.89
141.147.166.95,2087,2087,true,NRT,Asia Pacific,Tokyo,78,6.89
158.101.140.255,8880,8880,false,NRT,Asia Pacific,Tokyo,68,6.87
150.230.222.185,2082,2082,false,NRT,Asia Pacific,Tokyo,77,6.86
151.145.69.174,2053,2053,true,NRT,Asia Pacific,Tokyo,85,6.86
141.147.160.86,8443,8443,true,NRT,Asia Pacific,Tokyo,120,6.86
158.101.131.218,8443,8443,true,NRT,Asia Pacific,Tokyo,75,6.86
152.70.99.187,2096,2096,true,NRT,Asia Pacific,Tokyo,90,6.85
150.230.108.135,8880,8880,false,NRT,Asia Pacific,Tokyo,78,6.85
150.230.208.83,2053,2053,true,NRT,Asia Pacific,Tokyo,115,6.85
130.61.107.238,8443,443,true,FRA,Europe,Frankfurt,168,6.84
150.230.197.156,8443,8443,true,NRT,Asia Pacific,Tokyo,120,6.84
150.230.212.213,8443,8443,true,NRT,Asia Pacific,Tokyo,131,6.84
138.2.14.248,8080,8080,false,HKG,Asia Pacific,Hong Kong,132,6.84
150.230.193.89,8880,8880,false,NRT,Asia Pacific,Tokyo,83,6.84
141.147.164.123,2095,2095,false,NRT,Asia Pacific,Tokyo,93,6.84
168.138.200.155,2087,2087,true,NRT,Asia Pacific,Tokyo,70,6.83
141.147.182.76,2082,2082,false,NRT,Asia Pacific,Tokyo,81,6.83
158.101.149.122,80,80,false,NRT,Asia Pacific,Tokyo,74,6.80
158.101.142.103,2053,2053,true,NRT,Asia Pacific,Tokyo,86,6.79
141.147.166.189,2052,2052,false,NRT,Asia Pacific,Tokyo,92,6.79
150.230.213.95,2083,2083,true,NRT,Asia Pacific,Tokyo,98,6.78
141.147.167.44,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.78
158.101.139.42,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.78
140.238.51.89,2053,0,true,NRT,Asia Pacific,Tokyo,125,6.78
150.230.220.232,8443,8443,true,NRT,Asia Pacific,Tokyo,172,6.77
165.1.79.60,8443,443,true,SJC,North America,San Jose,262,6.77
168.138.198.53,2096,2096,true,NRT,Asia Pacific,Tokyo,72,6.77
150.230.216.34,2095,2095,false,NRT,Asia Pacific,Tokyo,75,6.76
158.101.140.154,2087,2087,true,NRT,Asia Pacific,Tokyo,92,6.76
158.101.140.255,2053,2053,true,NRT,Asia Pacific,Tokyo,139,6.75
138.2.14.209,80,80,false,NRT,Asia Pacific,Tokyo,73,6.75
141.147.164.153,8443,8443,true,NRT,Asia Pacific,Tokyo,101,6.74
168.138.206.236,8443,8443,true,NRT,Asia Pacific,Tokyo,79,6.74
151.145.69.105,8880,8880,false,HKG,Asia Pacific,Hong Kong,159,6.74
151.145.66.219,8080,8080,false,NRT,Asia Pacific,Tokyo,74,6.74
150.230.204.117,8443,8443,true,NRT,Asia Pacific,Tokyo,131,6.73
141.147.168.159,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.70
158.101.155.246,8443,8443,true,NRT,Asia Pacific,Tokyo,106,6.69
150.230.202.132,8880,8880,false,NRT,Asia Pacific,Tokyo,83,6.69
155.248.160.116,2096,2096,true,NRT,Asia Pacific,Tokyo,71,6.69
150.230.201.162,2087,2087,true,NRT,Asia Pacific,Tokyo,124,6.68
141.147.183.96,2087,2087,true,NRT,Asia Pacific,Tokyo,99,6.68
129.146.74.21,2096,2096,true,LAX,North America,Los Angeles,206,6.68
140.238.54.166,2083,2083,true,NRT,Asia Pacific,Tokyo,76,6.68
158.101.148.221,8080,8080,false,HKG,Asia Pacific,Hong Kong,155,6.67
158.101.136.239,2096,2096,true,NRT,Asia Pacific,Tokyo,107,6.66
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,134,6.66
158.101.144.189,2087,2087,true,NRT,Asia Pacific,Tokyo,85,6.65
151.145.74.199,2082,2082,false,NRT,Asia Pacific,Tokyo,74,6.64
155.248.167.70,2052,2052,false,NRT,Asia Pacific,Tokyo,69,6.64
150.230.201.162,2086,2086,false,NRT,Asia Pacific,Tokyo,78,6.64
150.230.47.17,443,443,true,SJC,North America,San Jose,274,6.64
150.230.221.114,8443,8443,true,NRT,Asia Pacific,Tokyo,93,6.63
150.230.219.168,2083,2083,true,NRT,Asia Pacific,Tokyo,89,6.62
152.70.98.174,2083,2083,true,NRT,Asia Pacific,Tokyo,106,6.61
158.101.155.158,2083,2083,true,NRT,Asia Pacific,Tokyo,97,6.61
141.147.162.204,8880,8880,false,NRT,Asia Pacific,Tokyo,73,6.60
158.101.131.218,2083,2083,true,NRT,Asia Pacific,Tokyo,155,6.60
158.101.149.71,8443,8443,true,NRT,Asia Pacific,Tokyo,116,6.59
141.147.178.135,2096,2096,true,HKG,Asia Pacific,Hong Kong,219,6.59
158.101.159.181,2096,2096,true,NRT,Asia Pacific,Tokyo,84,6.59
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,129,6.59
132.145.127.21,2096,2096,true,NRT,Asia Pacific,Tokyo,77,6.58
150.230.222.185,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.57
138.3.223.50,2087,2087,true,NRT,Asia Pacific,Tokyo,86,6.56
150.230.207.53,8443,8443,true,NRT,Asia Pacific,Tokyo,91,6.55
141.147.179.64,2052,2052,false,NRT,Asia Pacific,Tokyo,72,6.54
150.230.202.132,2087,2087,true,NRT,Asia Pacific,Tokyo,174,6.53
158.101.146.203,2096,2096,true,NRT,Asia Pacific,Tokyo,100,6.52
141.147.169.131,8443,8443,true,NRT,Asia Pacific,Tokyo,136,6.52
150.230.202.132,80,80,false,NRT,Asia Pacific,Tokyo,72,6.51
150.230.200.210,2095,2095,false,NRT,Asia Pacific,Tokyo,69,6.50
158.101.139.42,2087,2087,true,NRT,Asia Pacific,Tokyo,97,6.48
158.101.149.52,2083,2083,true,NRT,Asia Pacific,Tokyo,119,6.47
158.101.140.154,2096,2096,true,NRT,Asia Pacific,Tokyo,160,6.47
140.238.46.138,2096,2096,true,NRT,Asia Pacific,Tokyo,77,6.46
158.101.149.52,2087,2087,true,NRT,Asia Pacific,Tokyo,123,6.46
138.3.215.11,80,80,false,HKG,Asia Pacific,Hong Kong,126,6.46
152.70.106.13,2087,2087,true,NRT,Asia Pacific,Tokyo,240,6.45
138.2.14.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,158,6.45
138.2.14.248,8443,8443,true,HKG,Asia Pacific,Hong Kong,181,6.45
141.147.167.44,2053,2053,true,NRT,Asia Pacific,Tokyo,115,6.45
150.230.201.63,8880,8880,false,NRT,Asia Pacific,Tokyo,71,6.45
158.101.133.129,2083,2083,true,NRT,Asia Pacific,Tokyo,97,6.43
155.248.160.83,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.43
150.230.204.117,2096,2096,true,NRT,Asia Pacific,Tokyo,139,6.43
150.230.217.63,2087,2087,true,NRT,Asia Pacific,Tokyo,130,6.43
141.147.167.40,2053,2053,true,NRT,Asia Pacific,Tokyo,111,6.37
158.101.145.246,2083,2083,true,NRT,Asia Pacific,Tokyo,168,6.36
150.230.213.95,8443,8443,true,NRT,Asia Pacific,Tokyo,83,6.36
158.101.155.158,8443,8443,true,NRT,Asia Pacific,Tokyo,74,6.35
138.2.20.230,2083,2083,true,NRT,Asia Pacific,Tokyo,139,6.35
141.147.181.242,2082,2082,false,NRT,Asia Pacific,Tokyo,71,6.35
152.70.107.26,2087,2087,true,NRT,Asia Pacific,Tokyo,80,6.35
150.230.207.53,2096,2096,true,NRT,Asia Pacific,Tokyo,109,6.33
132.145.126.21,2083,2083,true,NRT,Asia Pacific,Tokyo,73,6.33
150.230.202.232,8443,8443,true,NRT,Asia Pacific,Tokyo,103,6.31
138.2.31.68,2087,2087,true,HKG,Asia Pacific,Hong Kong,170,6.31
138.2.15.8,2096,2096,true,NRT,Asia Pacific,Tokyo,104,6.29
158.101.148.221,2052,2052,false,HKG,Asia Pacific,Hong Kong,135,6.28
138.2.131.166,443,443,true,FRA,Europe,Frankfurt,195,6.27
138.3.212.226,8080,8080,false,NRT,Asia Pacific,Tokyo,75,6.27
150.230.104.197,8080,8080,false,NRT,Asia Pacific,Tokyo,69,6.27
158.101.144.189,2083,2083,true,NRT,Asia Pacific,Tokyo,75,6.24
158.101.155.158,2096,2096,true,NRT,Asia Pacific,Tokyo,104,6.24
158.101.146.165,2083,2083,true,NRT,Asia Pacific,Tokyo,87,6.24
150.230.193.89,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.24
193.122.197.111,443,443,true,IAD,North America,Ashburn,265,6.23
150.230.108.135,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.22
155.248.167.70,2053,2053,true,NRT,Asia Pacific,Tokyo,107,6.22
158.101.136.239,80,80,false,NRT,Asia Pacific,Tokyo,72,6.21
151.145.74.56,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.21
150.230.221.114,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.19
150.230.212.87,2053,2053,true,NRT,Asia Pacific,Tokyo,95,6.19
152.70.106.13,2053,2053,true,NRT,Asia Pacific,Tokyo,154,6.18
158.101.155.115,2083,2083,true,NRT,Asia Pacific,Tokyo,72,6.17
155.248.160.83,2083,2083,true,NRT,Asia Pacific,Tokyo,89,6.16
150.230.221.114,2053,2053,true,NRT,Asia Pacific,Tokyo,73,6.15
152.70.111.251,2096,2096,true,NRT,Asia Pacific,Tokyo,89,6.14
158.101.133.129,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.13
141.147.169.195,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.12
158.101.140.154,8080,8080,false,NRT,Asia Pacific,Tokyo,74,6.10
168.138.202.169,2096,2096,true,NRT,Asia Pacific,Tokyo,76,6.10
150.230.107.197,80,80,false,NRT,Asia Pacific,Tokyo,75,6.09
152.70.99.187,2083,2083,true,NRT,Asia Pacific,Tokyo,94,6.08
158.101.154.70,8443,8443,true,NRT,Asia Pacific,Tokyo,70,6.08
158.101.149.52,2053,2053,true,NRT,Asia Pacific,Tokyo,88,6.08
155.248.168.251,2087,2087,true,NRT,Asia Pacific,Tokyo,82,6.06
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,77,6.05
141.147.168.13,2096,2096,true,NRT,Asia Pacific,Tokyo,125,6.04
150.230.124.93,443,443,true,AMS,Europe,Amsterdam,240,6.02
150.230.207.53,2086,2086,false,NRT,Asia Pacific,Tokyo,77,5.99
150.230.107.197,8880,8880,false,NRT,Asia Pacific,Tokyo,83,5.98
158.101.159.181,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.98
141.147.174.190,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.98
138.2.6.15,8080,8080,false,NRT,Asia Pacific,Tokyo,78,5.98
141.147.174.190,2052,2052,false,NRT,Asia Pacific,Tokyo,67,5.98
150.230.219.83,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.98
141.147.164.123,2096,2096,true,NRT,Asia Pacific,Tokyo,136,5.98
155.248.168.251,2053,2053,true,NRT,Asia Pacific,Tokyo,115,5.98
152.70.99.218,8880,8880,false,NRT,Asia Pacific,Tokyo,71,5.97
141.147.168.13,2087,2087,true,NRT,Asia Pacific,Tokyo,123,5.96
141.147.181.242,8880,8880,false,NRT,Asia Pacific,Tokyo,70,5.95
151.145.69.174,2083,2083,true,NRT,Asia Pacific,Tokyo,81,5.95
158.101.149.71,2087,2087,true,NRT,Asia Pacific,Tokyo,106,5.94
158.101.148.221,8443,8443,true,HKG,Asia Pacific,Hong Kong,137,5.94
158.101.159.212,2096,2096,true,NRT,Asia Pacific,Tokyo,72,5.92
152.70.111.251,8880,8880,false,NRT,Asia Pacific,Tokyo,72,5.92
141.144.193.254,443,443,true,FRA,Europe,Frankfurt,172,5.90
152.70.106.195,2053,2053,true,NRT,Asia Pacific,Tokyo,108,5.90
150.230.214.218,2052,2052,false,NRT,Asia Pacific,Tokyo,72,5.87
138.2.178.196,443,443,true,FRA,Europe,Frankfurt,218,5.85
132.145.127.21,8443,8443,true,NRT,Asia Pacific,Tokyo,72,5.84
158.101.146.160,8080,8080,false,NRT,Asia Pacific,Tokyo,76,5.83
158.101.133.129,2052,2052,false,NRT,Asia Pacific,Tokyo,89,5.83
150.230.221.219,2095,2095,false,NRT,Asia Pacific,Tokyo,71,5.83
152.70.102.124,2095,2095,false,HKG,Asia Pacific,Hong Kong,133,5.83
132.226.193.14,443,443,true,FRA,Europe,Frankfurt,153,5.81
150.230.107.94,2095,2095,false,NRT,Asia Pacific,Tokyo,69,5.80
152.70.102.124,2053,2053,true,HKG,Asia Pacific,Hong Kong,159,5.80
150.230.107.197,2082,2082,false,NRT,Asia Pacific,Tokyo,81,5.78
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,191,5.78
158.101.142.103,80,80,false,NRT,Asia Pacific,Tokyo,73,5.76
150.230.214.218,2087,2087,true,NRT,Asia Pacific,Tokyo,141,5.76
150.230.212.9,2052,2052,false,NRT,Asia Pacific,Tokyo,75,5.76
132.145.127.21,2087,2087,true,NRT,Asia Pacific,Tokyo,75,5.75
158.101.140.154,2053,2053,true,NRT,Asia Pacific,Tokyo,115,5.75
64.110.103.69,443,443,true,KIX,Asia Pacific,Osaka,70,5.74
192.9.138.241,443,443,true,SJC,North America,San Jose,265,5.72
152.70.98.174,2082,2082,false,NRT,Asia Pacific,Tokyo,73,5.72
168.138.200.155,2096,2096,true,NRT,Asia Pacific,Tokyo,81,5.71
132.145.123.143,8880,8880,false,NRT,Asia Pacific,Tokyo,71,5.70
138.2.31.68,8080,8080,false,HKG,Asia Pacific,Hong Kong,162,5.67
141.147.183.96,2053,2053,true,NRT,Asia Pacific,Tokyo,97,5.67
138.3.222.135,443,443,true,NRT,Asia Pacific,Tokyo,99,5.67
150.230.219.168,2086,2086,false,NRT,Asia Pacific,Tokyo,71,5.66
150.230.201.162,2083,2083,true,NRT,Asia Pacific,Tokyo,128,5.66
141.147.164.153,80,80,false,NRT,Asia Pacific,Tokyo,70,5.65
138.3.223.50,2096,2096,true,NRT,Asia Pacific,Tokyo,183,5.64
138.3.215.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,144,5.64
158.101.149.81,2096,2096,true,NRT,Asia Pacific,Tokyo,80,5.64
141.147.178.115,2086,2086,false,NRT,Asia Pacific,Tokyo,99,5.63
141.147.182.76,2087,2087,true,NRT,Asia Pacific,Tokyo,119,5.63
168.138.47.238,8443,80,false,KIX,Asia Pacific,Osaka,67,5.62
141.147.164.153,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.61
150.230.201.63,2086,2086,false,NRT,Asia Pacific,Tokyo,79,5.61
64.110.88.200,8443,80,false,ICN,Asia Pacific,Seoul,116,5.61
138.3.222.204,2053,2053,true,NRT,Asia Pacific,Tokyo,182,5.60
155.248.167.70,2086,2086,false,NRT,Asia Pacific,Tokyo,72,5.60
150.230.212.87,2052,2052,false,NRT,Asia Pacific,Tokyo,72,5.60
138.2.77.83,443,443,true,SIN,Asia Pacific,Singapore,62,5.59
141.147.174.190,2087,2087,true,NRT,Asia Pacific,Tokyo,71,5.59
158.101.158.238,2087,2087,true,NRT,Asia Pacific,Tokyo,79,5.59
150.230.201.162,8443,8443,true,NRT,Asia Pacific,Tokyo,94,5.59
150.230.212.213,2082,2082,false,NRT,Asia Pacific,Tokyo,69,5.59
158.101.137.96,2053,2053,true,NRT,Asia Pacific,Tokyo,130,5.59
141.147.68.129,443,443,true,FRA,Europe,Frankfurt,190,5.58
158.101.143.49,2083,2083,true,NRT,Asia Pacific,Tokyo,130,5.57
141.147.181.148,2083,2083,true,NRT,Asia Pacific,Tokyo,124,5.57
141.147.175.230,2096,2096,true,NRT,Asia Pacific,Tokyo,157,5.57
129.154.52.239,443,443,true,ICN,Asia Pacific,Seoul,67,5.56
151.145.75.28,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.55
152.70.104.69,2053,2053,true,NRT,Asia Pacific,Tokyo,72,5.55
141.147.181.242,2095,2095,false,NRT,Asia Pacific,Tokyo,74,5.55
158.101.149.71,2053,2053,true,NRT,Asia Pacific,Tokyo,85,5.54
152.70.99.218,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.54
155.248.162.160,8080,8080,false,NRT,Asia Pacific,Tokyo,67,5.53
150.230.101.13,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.53
158.101.140.255,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.53
150.230.196.73,2083,2083,true,NRT,Asia Pacific,Tokyo,129,5.52
132.145.125.86,8443,8443,true,NRT,Asia Pacific,Tokyo,77,5.51
138.3.223.50,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.49
141.147.174.7,8880,8880,false,NRT,Asia Pacific,Tokyo,70,5.49
152.70.102.124,80,80,false,HKG,Asia Pacific,Hong Kong,143,5.48
141.147.168.13,8443,8443,true,NRT,Asia Pacific,Tokyo,193,5.47
141.147.182.76,8443,8443,true,NRT,Asia Pacific,Tokyo,105,5.47
152.70.99.187,2052,2052,false,NRT,Asia Pacific,Tokyo,93,5.46
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,214,5.45
138.2.18.184,80,80,false,NRT,Asia Pacific,Tokyo,71,5.45
168.138.206.68,8443,8443,true,NRT,Asia Pacific,Tokyo,72,5.45
168.138.198.202,8443,8443,true,NRT,Asia Pacific,Tokyo,71,5.41
158.101.149.71,2096,2096,true,NRT,Asia Pacific,Tokyo,163,5.39
141.147.191.132,2053,2053,true,NRT,Asia Pacific,Tokyo,71,5.36
152.70.103.145,2053,2053,true,NRT,Asia Pacific,Tokyo,109,5.36
168.138.205.195,2096,2096,true,NRT,Asia Pacific,Tokyo,71,5.35
193.123.250.209,2087,2096,true,ICN,Asia Pacific,Seoul,135,5.32
150.230.204.117,8880,8880,false,NRT,Asia Pacific,Tokyo,72,5.32
152.70.102.124,2086,2086,false,HKG,Asia Pacific,Hong Kong,130,5.31
141.147.181.148,80,80,false,NRT,Asia Pacific,Tokyo,69,5.31
150.230.212.213,2096,2096,true,NRT,Asia Pacific,Tokyo,141,5.30
152.70.102.124,2083,2083,true,HKG,Asia Pacific,Hong Kong,142,5.30
141.147.178.202,8080,8080,false,NRT,Asia Pacific,Tokyo,71,5.29
150.230.219.83,2052,2052,false,NRT,Asia Pacific,Tokyo,75,5.28
138.2.130.176,443,443,true,FRA,Europe,Frankfurt,178,5.27
141.147.160.86,2086,2086,false,NRT,Asia Pacific,Tokyo,77,5.27
155.248.162.160,80,80,false,NRT,Asia Pacific,Tokyo,70,5.27
141.147.182.70,2052,2052,false,NRT,Asia Pacific,Tokyo,83,5.26
141.147.178.115,8443,8443,true,NRT,Asia Pacific,Tokyo,108,5.25
168.138.206.68,2083,2083,true,NRT,Asia Pacific,Tokyo,86,5.24
150.230.219.168,8880,8880,false,NRT,Asia Pacific,Tokyo,107,5.24
132.145.123.238,2087,2087,true,NRT,Asia Pacific,Tokyo,74,5.24
143.47.243.144,8443,443,true,LHR,Europe,London,185,5.23
155.248.162.160,8880,8880,false,NRT,Asia Pacific,Tokyo,71,5.21
132.145.123.112,2082,2082,false,NRT,Asia Pacific,Tokyo,71,5.21
141.147.174.7,2053,2053,true,NRT,Asia Pacific,Tokyo,82,5.18
141.147.168.13,2052,2052,false,NRT,Asia Pacific,Tokyo,78,5.17
150.230.216.117,2082,2082,false,NRT,Asia Pacific,Tokyo,81,5.17
158.101.193.180,443,443,true,FRA,Europe,Frankfurt,251,5.17
158.101.152.221,2087,2087,true,NRT,Asia Pacific,Tokyo,117,5.15
158.101.148.221,2087,2087,true,HKG,Asia Pacific,Hong Kong,209,5.14
152.67.250.155,443,443,true,SJC,North America,San Jose,256,5.14
150.230.208.83,2096,2096,true,NRT,Asia Pacific,Tokyo,102,5.13
158.101.155.246,2096,2096,true,NRT,Asia Pacific,Tokyo,71,5.12
138.2.25.122,2095,2095,false,NRT,Asia Pacific,Tokyo,82,5.12
158.101.223.154,443,443,true,FRA,Europe,Frankfurt,169,5.11
141.147.166.189,2096,2096,true,NRT,Asia Pacific,Tokyo,85,5.11
141.147.164.123,80,80,false,NRT,Asia Pacific,Tokyo,71,5.10
141.147.165.179,2096,2096,true,NRT,Asia Pacific,Tokyo,206,5.10
152.70.106.195,2087,2087,true,NRT,Asia Pacific,Tokyo,132,5.09
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,73,5.08
150.230.205.56,2087,2087,true,NRT,Asia Pacific,Tokyo,141,5.07
152.70.102.124,8443,8443,true,HKG,Asia Pacific,Hong Kong,147,5.06
141.147.181.242,80,80,false,NRT,Asia Pacific,Tokyo,83,5.06
150.230.212.9,80,80,false,NRT,Asia Pacific,Tokyo,69,5.05
168.138.198.53,2087,2087,true,NRT,Asia Pacific,Tokyo,71,5.04
146.56.132.247,443,443,true,NRT,Asia Pacific,Tokyo,89,5.04
141.147.178.135,2086,2086,false,HKG,Asia Pacific,Hong Kong,133,5.03
132.145.127.51,8443,8443,true,NRT,Asia Pacific,Tokyo,74,5.01
150.230.216.34,2083,2083,true,NRT,Asia Pacific,Tokyo,82,4.97
158.101.159.181,2087,2087,true,NRT,Asia Pacific,Tokyo,73,4.96
132.145.123.143,2096,2096,true,NRT,Asia Pacific,Tokyo,89,4.96
138.2.80.183,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.96
132.145.123.112,2052,2052,false,NRT,Asia Pacific,Tokyo,69,4.95
152.70.106.195,8880,8880,false,NRT,Asia Pacific,Tokyo,72,4.94
152.70.123.225,8443,443,true,SJC,North America,San Jose,242,4.94
152.70.102.124,2096,2096,true,HKG,Asia Pacific,Hong Kong,329,4.91
150.230.192.173,2095,2095,false,NRT,Asia Pacific,Tokyo,86,4.90
150.230.108.135,8080,8080,false,NRT,Asia Pacific,Tokyo,71,4.90
168.138.50.249,443,0,true,KIX,Asia Pacific,Osaka,71,4.89
150.230.199.118,8880,8880,false,NRT,Asia Pacific,Tokyo,78,4.88
132.145.123.14,2096,2096,true,NRT,Asia Pacific,Tokyo,75,4.88
158.101.131.218,2087,2087,true,NRT,Asia Pacific,Tokyo,91,4.88
158.101.149.52,2096,2096,true,NRT,Asia Pacific,Tokyo,178,4.88
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,186,4.88
138.2.21.31,2095,2095,false,NRT,Asia Pacific,Tokyo,69,4.87
151.145.70.28,2086,2086,false,NRT,Asia Pacific,Tokyo,75,4.87
141.147.181.148,2086,2086,false,NRT,Asia Pacific,Tokyo,70,4.86
138.2.80.183,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.85
141.147.169.131,2053,2053,true,NRT,Asia Pacific,Tokyo,204,4.84
158.101.139.42,2096,2096,true,NRT,Asia Pacific,Tokyo,139,4.84
150.230.213.95,2053,2053,true,NRT,Asia Pacific,Tokyo,78,4.84
141.147.40.44,8443,443,true,FRA,Europe,Frankfurt,181,4.83
150.230.222.185,2052,2052,false,NRT,Asia Pacific,Tokyo,94,4.82
158.101.140.154,2053,2053,true,NRT,Asia Pacific,Tokyo,78,4.81
141.147.181.242,8080,8080,false,NRT,Asia Pacific,Tokyo,78,4.81
150.230.220.232,8880,8880,false,NRT,Asia Pacific,Tokyo,74,4.81
141.147.178.202,2052,2052,false,NRT,Asia Pacific,Tokyo,76,4.78
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,124,4.78
192.18.141.9,443,443,true,SJC,North America,San Jose,260,4.77
168.138.198.202,2087,2087,true,NRT,Asia Pacific,Tokyo,75,4.77
146.235.214.73,443,443,true,SJC,North America,San Jose,286,4.77
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,195,4.76
150.230.217.63,2095,2095,false,NRT,Asia Pacific,Tokyo,96,4.75
150.230.219.83,2086,2086,false,NRT,Asia Pacific,Tokyo,81,4.74
158.101.136.239,2053,2053,true,NRT,Asia Pacific,Tokyo,86,4.73
158.101.131.218,8443,8443,true,NRT,Asia Pacific,Tokyo,82,4.72
141.147.181.148,2053,2053,true,NRT,Asia Pacific,Tokyo,83,4.71
168.138.198.202,80,80,false,NRT,Asia Pacific,Tokyo,71,4.69
141.147.166.189,8080,8080,false,NRT,Asia Pacific,Tokyo,76,4.68
141.147.93.169,443,443,true,FRA,Europe,Frankfurt,191,4.68
150.230.216.117,8080,8080,false,NRT,Asia Pacific,Tokyo,77,4.68
143.47.243.144,2053,443,true,LHR,Europe,London,213,4.68
141.147.167.44,8080,8080,false,NRT,Asia Pacific,Tokyo,81,4.68
141.147.175.230,2083,2083,true,NRT,Asia Pacific,Tokyo,102,4.68
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,77,4.68
141.147.85.158,443,443,true,FRA,Europe,Frankfurt,181,4.67
150.230.201.162,2096,2096,true,NRT,Asia Pacific,Tokyo,110,4.66
141.147.164.153,2087,2087,true,NRT,Asia Pacific,Tokyo,87,4.66
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,79,4.65
